ID,TL_mm,weight,sex,area,capt_date,age,cohort,year,inc_um,rad_um,core,OH,d18O,sims_dist
BH-01803,600,1900,m,SB,2019-11-24,5,2015,1,377.8,377.8,278.4,0.1385,,276.3059898
BH-01803,600,1900,m,SB,2019-11-24,5,2015,1,377.8,377.8,278.4,0.0373,-6.5933588,315.3569406
BH-01803,600,1900,m,SB,2019-11-24,5,2015,1,377.8,377.8,278.4,0.036,-4.6145384,354.407957
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0355,-5.7591502,394.2296285
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0373,-6.1568543,433.2805096
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0365,-6.7776607,472.3314514
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0423,-7.970773,512.1532974
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0366,-5.3905464,551.2041364
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0349,-4.8764411,590.2550296
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0357,-5.6039486,630.0769794
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0356,-5.4778473,669.1277905
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0356,-5.5069476,708.1786498
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0339,-4.8182405,748.0006684
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0337,-4.0519326,787.0514596
BH-01803,600,1900,m,SB,2019-11-24,5,2015,2,460.1,837.9,278.4,0.0344,-3.7318293,826.1022939
BH-01803,600,1900,m,SB,2019-11-24,5,2015,3,272.1,1110,278.4,0.0345,-5.0122425,865.9243616
BH-01803,600,1900,m,SB,2019-11-24,5,2015,3,272.1,1110,278.4,0.0368,-5.351746,904.9751378
BH-01803,600,1900,m,SB,2019-11-24,5,2015,3,272.1,1110,278.4,0.0378,-6.321756,944.025953
BH-01803,600,1900,m,SB,2019-11-24,5,2015,3,272.1,1110,278.4,0.0348,-6.1374541,983.8480574
BH-01803,600,1900,m,SB,2019-11-24,5,2015,3,272.1,1110,278.4,0.0373,-6.0695534,1022.898822
BH-01803,600,1900,m,SB,2019-11-24,5,2015,3,272.1,1110,278.4,0.0316,-4.7309396,1061.949622
BH-01803,600,1900,m,SB,2019-11-24,5,2015,3,272.1,1110,278.4,0.0325,-4.1101332,1101.771755
BH-01803,600,1900,m,SB,2019-11-24,5,2015,4,160.4,1270.4,278.4,0.0351,-6.8552615,1140.82251
BH-01803,600,1900,m,SB,2019-11-24,5,2015,4,160.4,1270.4,278.4,0.036,-5.0025424,1179.873298
BH-01803,600,1900,m,SB,2019-11-24,5,2015,4,160.4,1270.4,278.4,0.0366,-4.76974,1218.924116
BH-01803,600,1900,m,SB,2019-11-24,5,2015,4,160.4,1270.4,278.4,0.0346,-4.1586337,1258.746202
BH-01803,600,1900,m,SB,2019-11-24,5,2015,5,119.9,1390.3,278.4,0.0337,-4.9055414,1297.79698
BH-01803,600,1900,m,SB,2019-11-24,5,2015,5,119.9,1390.3,278.4,0.0327,-4.9540419,1337.619154
BH-01803,600,1900,m,SB,2019-11-24,5,2015,5,119.9,1390.3,278.4,0.0328,-4.0713328,1377.441469
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.053,-8.1453748,0
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.058,-8.2811762,40.71854614
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.051,-7.6215694,81.43709229
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.053,-8.1550749,122.1556384
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.055,-8.0289736,162.4592257
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.058,-6.9619626,203.1772625
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.061,-6.806761,243.8954694
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.051,-6.4769576,284.2006334
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.059,-6.3896567,324.9184513
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.054,-4.9346417,365.6364314
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.048,-4.9831422,406.354525
BH-01809,520,900,m,KB,2020-02-26,3,2017,1,464.2,464.2,149.6,0.047,-3.7512295,447.072701
BH-01809,520,900,m,KB,2020-02-26,3,2017,2,210.2,704.4,149.6,0.048,-4.1295334,487.377677
BH-01809,520,900,m,KB,2020-02-26,3,2017,2,210.2,704.4,149.6,0.06,-5.7688503,528.0956353
BH-01809,520,900,m,KB,2020-02-26,3,2017,2,210.2,704.4,149.6,0.051,-4.9831422,568.8136778
BH-01809,520,900,m,KB,2020-02-26,3,2017,2,210.2,704.4,149.6,0.058,-5.7979506,609.5317875
BH-01809,520,900,m,KB,2020-02-26,3,2017,2,210.2,704.4,149.6,0.055,-6.3411562,649.8369026
BH-01809,520,900,m,KB,2020-02-26,3,2017,2,210.2,704.4,149.6,0.046,-4.3332355,690.5548494
BH-01809,520,900,m,KB,2020-02-26,3,2017,3,297.7,1002.1,149.6,0.048,-5.9531522,731.2728629
BH-01809,520,900,m,KB,2020-02-26,3,2017,3,297.7,1002.1,149.6,0.046,-5.4293468,771.9909326
BH-01809,520,900,m,KB,2020-02-26,3,2017,3,297.7,1002.1,149.6,0.045,-5.73975,812.2961283
BH-01809,520,900,m,KB,2020-02-26,3,2017,3,297.7,1002.1,149.6,0.044,-5.2062445,853.0140679
BH-01809,520,900,m,KB,2020-02-26,3,2017,3,297.7,1002.1,149.6,0.045,-4.8764411,893.7320628
BH-01809,520,900,m,KB,2020-02-26,3,2017,3,297.7,1002.1,149.6,0.048,-5.0025424,934.0374725
BH-01809,520,900,m,KB,2020-02-26,3,2017,3,297.7,1002.1,149.6,0.048,-3.8870309,974.3433686
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,1,280.9,280.9,107.5,0.037,-4.5466377,0
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,1,280.9,280.9,107.5,0.041,-5.4196467,37.73592453
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,1,280.9,280.9,107.5,0.042,-6.1762545,77.17512553
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,1,280.9,280.9,107.5,0.047,-6.3605564,116.6190379
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,1,280.9,280.9,107.5,0.042,-4.9346417,155.2063143
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,1,280.9,280.9,107.5,0.044,-4.4496367,194.6509697
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,1,280.9,280.9,107.5,0.046,-5.1092435,233.2380758
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,1,280.9,280.9,107.5,0.046,-4.4399366,272.6829661
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,2,287.6,558.5,107.5,0.053,-6.8455614,311.2699793
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,2,287.6,558.5,107.5,0.049,-6.8649616,350.714984
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,2,287.6,558.5,107.5,0.054,-8.2035754,389.3019394
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,2,287.6,558.5,107.5,0.048,-6.9134621,428.7470117
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,2,287.6,558.5,107.5,0.048,-7.1365644,467.3339277
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,2,287.6,558.5,107.5,0.047,-6.2344551,506.7790446
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,2,287.6,558.5,107.5,0.048,-4.9152415,545.3659322
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,3,276.6,800.1,107.5,0.05,-7.3790669,584.8110806
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,3,276.6,800.1,107.5,0.047,-7.3984671,623.3979467
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,3,276.6,800.1,107.5,0.046,-7.7864711,662.8431187
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,3,276.6,800.1,107.5,0.043,-7.3111662,702.2884023
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,3,276.6,800.1,107.5,0.043,-7.8931722,740.8751582
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,3,276.6,800.1,107.5,0.045,-4.4302365,780.320447
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,4,305.7,1055.8,107.5,0.048,-6.7679606,818.9071986
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,4,305.7,1055.8,107.5,0.046,-6.806761,858.3524917
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,4,305.7,1055.8,107.5,0.047,-7.2141652,896.9392399
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,4,305.7,1055.8,107.5,0.046,-5.9822525,936.3845364
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,4,305.7,1055.8,107.5,0.044,-5.9143518,974.9712816
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,4,305.7,1055.8,107.5,0.042,-5.1480439,1014.416581
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,4,305.7,1055.8,107.5,0.043,-3.79973,1053.003324
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,5,334.3,1340.1,107.5,0.044,-5.7203498,1092.448626
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,5,334.3,1340.1,107.5,0.043,-5.7785504,1131.035366
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,5,334.3,1340.1,107.5,0.045,-6.5351582,1170.48067
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,5,334.3,1340.1,107.5,0.044,-6.6030589,1209.067409
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,5,334.3,1340.1,107.5,0.044,-6.0695534,1248.512715
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,5,334.3,1340.1,107.5,0.042,-4.8376407,1287.099452
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,5,334.3,1340.1,107.5,0.044,-4.2653348,1326.54476
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,6,265,1535.1,107.5,0.043,-4.9249416,1365.990117
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,6,265,1535.1,107.5,0.046,-6.6612595,1404.576805
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,6,265,1535.1,107.5,0.045,-6.0016527,1444.02216
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,6,265,1535.1,107.5,0.044,-6.3314561,1482.608849
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,6,265,1535.1,107.5,0.042,-4.866741,1522.054204
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,7,270.1,1720.2,107.5,0.043,-5.9919526,1560.640894
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,7,270.1,1720.2,107.5,0.046,-6.7388603,1600.086248
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,7,270.1,1720.2,107.5,0.048,-6.2732555,1638.672939
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,7,270.1,1720.2,107.5,0.046,-6.6030589,1678.118291
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,7,270.1,1720.2,107.5,0.045,-5.0413428,1716.704983
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,8,251.8,1882,107.5,0.048,-7.3693668,1756.150335
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,8,251.8,1882,107.5,0.045,-7.2723658,1795.249843
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,8,251.8,1882,107.5,0.051,-6.4478573,1835.208163
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,8,251.8,1882,107.5,0.041,-4.9249416,1874.308673
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,9,222.7,2009.7,107.5,0.037,-6.3120559,1914.267484
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,9,222.7,2009.7,107.5,0.041,-6.2538553,1954.226445
BH-01737,1130,11500,f,KB,2020-02-27,9,2011,9,222.7,2009.7,107.5,0.042,-6.5836587,1994.185548
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.045,-6.612759,0
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.045,-6.612759,0
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.048,-7.8446717,39.8246155
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.048,-7.8446717,39.8246155
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.05,-7.2141652,79.64923101
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.05,-7.2141652,79.64923101
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.048,-7.1365644,119.4738465
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.048,-7.1365644,119.4738465
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.048,-6.6612595,159.298462
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.048,-6.6612595,159.298462
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.048,-7.194765,199.1230775
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.048,-7.194765,199.1230775
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.063,-8.5139786,238.947693
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.063,-8.5139786,238.947693
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.05,-6.8455614,278.7723085
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.05,-6.8455614,278.7723085
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.05,-6.6709596,318.596924
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.05,-6.6709596,318.596924
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.047,-5.351746,358.4215395
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.047,-5.351746,358.4215395
BH-90307,883,5350,f,SB,2020-03-16,8,2012,1,409.9,409.9,188.8,0.046,-4.7406397,398.246155
BH-90307,900,4500,,SB,2020-05-02,8,2012,1,409.9,409.9,188.8,0.046,-4.7406397,398.246155
BH-90307,883,5350,f,SB,2020-03-16,8,2012,2,323.2,693.1,188.8,0.05,-5.7591502,438.0707705
BH-90307,900,4500,,SB,2020-05-02,8,2012,2,323.2,693.1,188.8,0.05,-5.7591502,438.0707705
BH-90307,883,5350,f,SB,2020-03-16,8,2012,2,323.2,693.1,188.8,0.053,-7.485768,477.895386
BH-90307,900,4500,,SB,2020-05-02,8,2012,2,323.2,693.1,188.8,0.053,-7.485768,477.895386
BH-90307,883,5350,f,SB,2020-03-16,8,2012,2,323.2,693.1,188.8,0.049,-6.7970609,517.7200015
BH-90307,900,4500,,SB,2020-05-02,8,2012,2,323.2,693.1,188.8,0.049,-6.7970609,517.7200015
BH-90307,883,5350,f,SB,2020-03-16,8,2012,2,323.2,693.1,188.8,0.048,-6.4284571,557.544617
BH-90307,900,4500,,SB,2020-05-02,8,2012,2,323.2,693.1,188.8,0.048,-6.4284571,557.544617
BH-90307,883,5350,f,SB,2020-03-16,8,2012,2,323.2,693.1,188.8,0.046,-7.0395634,597.8469704
BH-90307,900,4500,,SB,2020-05-02,8,2012,2,323.2,693.1,188.8,0.046,-7.0395634,597.8469704
BH-90307,883,5350,f,SB,2020-03-16,8,2012,2,323.2,693.1,188.8,0.047,-7.0298633,638.1504525
BH-90307,900,4500,,SB,2020-05-02,8,2012,2,323.2,693.1,188.8,0.047,-7.0298633,638.1504525
BH-90307,883,5350,f,SB,2020-03-16,8,2012,2,323.2,693.1,188.8,0.047,-5.0219426,678.4548622
BH-90307,900,4500,,SB,2020-05-02,8,2012,2,323.2,693.1,188.8,0.047,-5.0219426,678.4548622
BH-90307,883,5350,f,SB,2020-03-16,8,2012,3,214.3,857.4,188.8,0.047,-6.2150549,718.7600434
BH-90307,900,4500,,SB,2020-05-02,8,2012,3,214.3,857.4,188.8,0.047,-6.2150549,718.7600434
BH-90307,883,5350,f,SB,2020-03-16,8,2012,3,214.3,857.4,188.8,0.048,-6.3799566,759.0658733
BH-90307,900,4500,,SB,2020-05-02,8,2012,3,214.3,857.4,188.8,0.048,-6.3799566,759.0658733
BH-90307,883,5350,f,SB,2020-03-16,8,2012,3,214.3,857.4,188.8,0.047,-5.7203498,799.3722537
BH-90307,900,4500,,SB,2020-05-02,8,2012,3,214.3,857.4,188.8,0.047,-5.7203498,799.3722537
BH-90307,883,5350,f,SB,2020-03-16,8,2012,3,214.3,857.4,188.8,0.048,-4.4108363,839.6791054
BH-90307,900,4500,,SB,2020-05-02,8,2012,3,214.3,857.4,188.8,0.048,-4.4108363,839.6791054
BH-90307,883,5350,f,SB,2020-03-16,8,2012,4,206.8,1014.2,188.8,0.051,-5.7882505,879.9863635
BH-90307,900,4500,,SB,2020-05-02,8,2012,4,206.8,1014.2,188.8,0.051,-5.7882505,879.9863635
BH-90307,883,5350,f,SB,2020-03-16,8,2012,4,206.8,1014.2,188.8,0.046,-6.224755,920.2939748
BH-90307,900,4500,,SB,2020-05-02,8,2012,4,206.8,1014.2,188.8,0.046,-6.224755,920.2939748
BH-90307,883,5350,f,SB,2020-03-16,8,2012,4,206.8,1014.2,188.8,0.044,-5.4584471,960.6018946
BH-90307,900,4500,,SB,2020-05-02,8,2012,4,206.8,1014.2,188.8,0.044,-5.4584471,960.6018946
BH-90307,883,5350,f,SB,2020-03-16,8,2012,4,206.8,1014.2,188.8,0.044,-4.1489336,1000.910086
BH-90307,900,4500,,SB,2020-05-02,8,2012,4,206.8,1014.2,188.8,0.044,-4.1489336,1000.910086
BH-90307,883,5350,f,SB,2020-03-16,8,2012,5,242.6,1206.8,188.8,0.048,-6.3120559,1041.218517
BH-90307,900,4500,,SB,2020-05-02,8,2012,5,242.6,1206.8,188.8,0.048,-6.3120559,1041.218517
BH-90307,883,5350,f,SB,2020-03-16,8,2012,5,242.6,1206.8,188.8,0.05,-6.7194601,1081.527161
BH-90307,900,4500,,SB,2020-05-02,8,2012,5,242.6,1206.8,188.8,0.05,-6.7194601,1081.527161
BH-90307,883,5350,f,SB,2020-03-16,8,2012,5,242.6,1206.8,188.8,0.045,-5.836751,1121.835995
BH-90307,900,4500,,SB,2020-05-02,8,2012,5,242.6,1206.8,188.8,0.045,-5.836751,1121.835995
BH-90307,883,5350,f,SB,2020-03-16,8,2012,5,242.6,1206.8,188.8,0.042,-4.5563378,1162.145
BH-90307,900,4500,,SB,2020-05-02,8,2012,5,242.6,1206.8,188.8,0.042,-4.5563378,1162.145
BH-90307,883,5350,f,SB,2020-03-16,8,2012,5,242.6,1206.8,188.8,0.043,-4.5563378,1202.454157
BH-90307,900,4500,,SB,2020-05-02,8,2012,5,242.6,1206.8,188.8,0.043,-4.5563378,1202.454157
BH-90307,883,5350,f,SB,2020-03-16,8,2012,6,141.5,1298.3,188.8,0.05,-6.2150549,1242.763453
BH-90307,900,4500,,SB,2020-05-02,8,2012,6,141.5,1298.3,188.8,0.05,-6.2150549,1242.763453
BH-90307,883,5350,f,SB,2020-03-16,8,2012,6,141.5,1298.3,188.8,0.048,-5.1965444,1283.072874
BH-90307,900,4500,,SB,2020-05-02,8,2012,6,141.5,1298.3,188.8,0.048,-5.1965444,1283.072874
BH-90307,883,5350,f,SB,2020-03-16,8,2012,7,292.5,1540.8,188.8,0.046,-6.0792535,1323.382409
BH-90307,900,4500,,SB,2020-05-02,8,2012,7,292.5,1540.8,188.8,0.046,-6.0792535,1323.382409
BH-90307,883,5350,f,SB,2020-03-16,8,2012,7,292.5,1540.8,188.8,0.058,-7.7185704,1363.692047
BH-90307,900,4500,,SB,2020-05-02,8,2012,7,292.5,1540.8,188.8,0.058,-7.7185704,1363.692047
BH-90307,883,5350,f,SB,2020-03-16,8,2012,7,292.5,1540.8,188.8,0.053,-6.8843618,1404.001781
BH-90307,900,4500,,SB,2020-05-02,8,2012,7,292.5,1540.8,188.8,0.053,-6.8843618,1404.001781
BH-90307,883,5350,f,SB,2020-03-16,8,2012,7,292.5,1540.8,188.8,0.048,-6.6515594,1444.311601
BH-90307,900,4500,,SB,2020-05-02,8,2012,7,292.5,1540.8,188.8,0.048,-6.6515594,1444.311601
BH-90307,883,5350,f,SB,2020-03-16,8,2012,7,292.5,1540.8,188.8,0.049,-5.6233488,1484.621501
BH-90307,900,4500,,SB,2020-05-02,8,2012,7,292.5,1540.8,188.8,0.049,-5.6233488,1484.621501
BH-90307,883,5350,f,SB,2020-03-16,8,2012,7,292.5,1540.8,188.8,0.05,-5.0801432,1524.931474
BH-90307,900,4500,,SB,2020-05-02,8,2012,7,292.5,1540.8,188.8,0.05,-5.0801432,1524.931474
BH-90307,883,5350,f,SB,2020-03-16,8,2012,8,175.2,1646,188.8,0.048,-6.9619626,1565.241515
BH-90307,900,4500,,SB,2020-05-02,8,2012,8,175.2,1646,188.8,0.048,-6.9619626,1565.241515
BH-90307,883,5350,f,SB,2020-03-16,8,2012,8,175.2,1646,188.8,0.048,-5.5845484,1605.551619
BH-90307,900,4500,,SB,2020-05-02,8,2012,8,175.2,1646,188.8,0.048,-5.5845484,1605.551619
BH-90307,883,5350,f,SB,2020-03-16,8,2012,8,175.2,1646,188.8,0.046,-4.9831422,1645.86178
BH-90307,900,4500,,SB,2020-05-02,8,2012,8,175.2,1646,188.8,0.046,-4.9831422,1645.86178
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.047,-7.9222725,0
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.05,-8.7370809,38.27531842
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.045,-6.9619626,76.55063684
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.051,-8.358777,114.8259553
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.051,-7.2529656,153.1012737
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.046,-6.515758,191.3765921
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.05,-8.5333788,230.2020851
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.05,-7.5342685,269.0297381
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.055,-7.1559646,307.8587338
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.054,-7.0104631,346.6886211
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.048,-7.3208663,385.5191305
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.054,-7.970773,424.3500913
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.049,-6.1859546,463.18139
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.049,-5.4002465,502.012948
BH-01802,638,1980,m,SB,2020-05-01,4,2016,1,557.9,557.9,204.3,0.047,-4.5466377,540.8447097
BH-01802,638,1980,m,SB,2020-05-01,4,2016,2,313.5,871.4,204.3,0.05,-5.6815494,580.5049526
BH-01802,638,1980,m,SB,2020-05-01,4,2016,2,313.5,871.4,204.3,0.051,-6.3993568,620.1653005
BH-01802,638,1980,m,SB,2020-05-01,4,2016,2,313.5,871.4,204.3,0.051,-6.3314561,659.8257346
BH-01802,638,1980,m,SB,2020-05-01,4,2016,2,313.5,871.4,204.3,0.049,-6.3993568,699.48624
BH-01802,638,1980,m,SB,2020-05-01,4,2016,2,313.5,871.4,204.3,0.046,-6.5642585,739.1468054
BH-01802,638,1980,m,SB,2020-05-01,4,2016,2,313.5,871.4,204.3,0.047,-6.3411562,778.8074216
BH-01802,638,1980,m,SB,2020-05-01,4,2016,2,313.5,871.4,204.3,0.047,-5.3032455,818.4680812
BH-01802,638,1980,m,SB,2020-05-01,4,2016,2,313.5,871.4,204.3,0.045,-4.3623358,858.1287782
BH-01802,638,1980,m,SB,2020-05-01,4,2016,3,132.9,1004.3,204.3,0.056,-7.0783638,897.7895076
BH-01802,638,1980,m,SB,2020-05-01,4,2016,3,132.9,1004.3,204.3,0.049,-5.060743,937.4502653
BH-01802,638,1980,m,SB,2020-05-01,4,2016,3,132.9,1004.3,204.3,0.054,-5.0510429,977.1110479
BH-01802,638,1980,m,SB,2020-05-01,4,2016,4,184.3,1188.6,204.3,0.055,-5.7009496,1016.771852
BH-01802,638,1980,m,SB,2020-05-01,4,2016,4,184.3,1188.6,204.3,0.053,-7.3402665,1056.432677
BH-01802,638,1980,m,SB,2020-05-01,4,2016,4,184.3,1188.6,204.3,0.06,-7.4372675,1096.093518
BH-01802,638,1980,m,SB,2020-05-01,4,2016,4,184.3,1188.6,204.3,0.049,-5.5263478,1135.754375
BH-01802,638,1980,m,SB,2020-05-01,4,2016,4,184.3,1188.6,204.3,0.045,-4.575738,1175.415246
BH-01802,638,1980,m,SB,2020-05-01,4,2016,5,67.7,1256.3,204.3,0.048,-6.321756,1215.076129
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.047,,0
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.044,-6.6709596,39.44616585
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.044,-7.4178673,80.77747211
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.043,-7.3014661,120.2206305
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.043,-7.0298633,161.5549442
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.047,-6.6321592,200.9975124
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.043,-5.8173508,240.9585027
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.044,-7.3499666,281.7747327
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.044,-7.4954681,321.7359166
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.045,-7.3111662,362.5520652
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.045,-6.8649616,402.5133538
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.044,-6.6903598,442.474858
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.068,-6.7194601,483.2908027
BH-01868,1010,8700,f,SB,2020-01-08,9,2011,1,531.7,531.7,245.9,0.047,-6.2053548,523.2523292
