ID,TL_mm,weight,sex,area,capt_date,age,cohort,year,inc_um,rad_um,core,OH,d18O,sims_dist,"Sr[, 2]"
BH-01897,600,,m,GB,2020-11-13,2,2018,1,823.1,823.1,223.6,0.0391,-7.7961712,602.1702417,0.00262183006535948
BH-01897,600,,m,GB,2020-11-13,2,2018,1,823.1,823.1,223.6,0.03564,-6.4963578,643.2184699,0.00245777777777778
BH-01897,600,,m,GB,2020-11-13,2,2018,1,823.1,823.1,223.6,0.03467,-5.6233488,683.4412923,0.00283111111111111
BH-01897,600,,m,GB,2020-11-13,2,2018,1,823.1,823.1,223.6,0.0348,-5.2062445,723.0995782,0.00333751633986928
BH-01897,600,,m,GB,2020-11-13,2,2018,1,823.1,823.1,223.6,0.03499,-4.866741,763.3223434,0.00409176470588235
BH-01897,600,,m,GB,2020-11-13,2,2018,1,823.1,823.1,223.6,0.03268,-3.3341252,803.5452694,0.00426888888888889
BH-01897,600,,m,GB,2020-11-13,2,2018,2,310.9,1134,223.6,0.03258,-3.6833288,843.2034156,0.0038137908496732
BH-01897,600,,m,GB,2020-11-13,2,2018,2,310.9,1134,223.6,0.03381,-4.2750349,884.251661,0.00367228758169935
BH-01897,600,,m,GB,2020-11-13,2,2018,2,310.9,1134,223.6,0.0361,-6.8261612,924.4744453,0.0036583660130719
BH-01897,600,,m,GB,2020-11-13,2,2018,2,310.9,1134,223.6,0.0329,-5.5748483,964.1327709,0.00378437908496732
BH-01897,600,,m,GB,2020-11-13,2,2018,2,310.9,1134,223.6,0.03371,-6.2441552,1004.355515,0.00376588235294118
BH-01897,600,,m,GB,2020-11-13,2,2018,2,310.9,1134,223.6,0.0319,-6.4575574,1044.578384,0.00386287581699346
BH-01897,600,,m,GB,2020-11-13,2,2018,2,310.9,1134,223.6,0.03048,-4.7309396,1085.06221,0.00419692810457516
BH-01897,600,,m,GB,2020-11-13,2,2018,2,310.9,1134,223.6,0.03236,-3.8094301,1125.284853,0.00477614379084967
BH-01897,600,,m,GB,2020-11-13,2,2018,3,251.9,1385.9,223.6,0.03117,-5.2256447,1165.507615,0.00445287581699346
BH-01897,600,,m,GB,2020-11-13,2,2018,3,251.9,1385.9,223.6,0.03052,-5.7009496,1205.730484,0.00460346405228758
BH-01897,600,,m,GB,2020-11-13,2,2018,3,251.9,1385.9,223.6,0.02979,-6.3411562,1245.388694,0.00490797385620915
BH-01897,600,,m,GB,2020-11-13,2,2018,3,251.9,1385.9,223.6,0.02881,-5.545748,1285.611528,0.00514483660130719
BH-01897,600,,m,GB,2020-11-13,2,2018,3,251.9,1385.9,223.6,0.03281,-5.6330489,1325.269784,0.00489908496732026
BH-01897,600,,m,GB,2020-11-13,2,2018,3,251.9,1385.9,223.6,0.02978,-5.2062445,1364.928203,0.00527111111111111
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03664,-8.0580739,0,0.00416555555555556
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03807,-7.873772,39.8246155,0.00403452991452992
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03841,-8.1162745,79.64923101,0.00408538461538462
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03819,-8.4460779,119.4738465,0.00361042735042735
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03871,-8.7079806,159.7779709,0.00366213675213675
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.04171,-9.2608863,199.6021042,0.00323444444444444
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03724,-8.5624791,239.4263979,0.00300880341880342
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03904,-8.0580739,279.2507833,0.002607150997151
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.04321,-9.8816927,319.0752262,0.00274031339031339
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.042,-7.8446717,359.3800217,0.00276222222222222
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03698,-7.4954681,399.2042084,0.00304490028490029
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03844,-7.5633688,439.0284729,0.00275333333333333
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03684,-7.8252715,478.8527958,0.00324076923076923
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.04005,-8.3005764,518.6771636,0.00341333333333333
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.04732,-9.6973908,558.9821106,0.0035131339031339
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.0345,-8.0289736,598.8063126,0.00320128205128205
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03423,-7.5633688,638.6305661,0.00293239316239316
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03482,-7.9998733,678.4548622,0.00265655270655271
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03664,-7.6312695,718.2791936,0.00257495726495727
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.0365,-7.2432655,758.5842076,0.0025362962962963
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.04036,-8.6400799,798.4084168,0.00237581196581197
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03509,-6.7485604,838.2326646,0.00244119658119658
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03599,-6.127754,878.0569458,0.00285262108262108
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03634,-5.8076507,917.8812559,0.0035708547008547
BH-01898,700,,f,GB,2020-11-08,2,2018,1,975.1,975.1,187.8,0.03384,-3.6639286,958.1863076,0.00431538461538462
BH-01898,700,,f,GB,2020-11-08,2,2018,2,400.9,1376,187.8,0.03704,-5.8270509,998.010521,0.00367669515669516
BH-01898,700,,f,GB,2020-11-08,2,2018,2,400.9,1376,187.8,0.03998,-6.7970609,1037.834765,0.00329444444444445
BH-01898,700,,f,GB,2020-11-08,2,2018,2,400.9,1376,187.8,0.03781,-7.2529656,1077.659037,0.00342094017094017
BH-01898,700,,f,GB,2020-11-08,2,2018,2,400.9,1376,187.8,0.03266,-6.3120559,1117.483333,0.00333131054131054
BH-01898,700,,f,GB,2020-11-08,2,2018,2,400.9,1376,187.8,0.03486,-7.1462645,1157.788409,0.0034391452991453
BH-01898,700,,f,GB,2020-11-08,2,2018,2,400.9,1376,187.8,0.03578,-7.6312695,1197.612625,0.00325290598290599
BH-01898,700,,f,GB,2020-11-08,2,2018,2,400.9,1376,187.8,0.03364,-5.6912495,1237.436867,0.00303364672364673
BH-01898,700,,f,GB,2020-11-08,2,2018,2,400.9,1376,187.8,0.0321,-5.1286437,1277.261132,0.00345518518518518
BH-01898,700,,f,GB,2020-11-08,2,2018,2,400.9,1376,187.8,0.03239,-5.1383438,1317.566317,0.00435897435897436
BH-01898,700,,f,GB,2020-11-08,2,2018,2,400.9,1376,187.8,0.03334,-4.090733,1357.390511,0.0040825641025641
BH-01898,700,,f,GB,2020-11-08,2,2018,3,196.3,1572.3,187.8,0.03345,-5.9240519,1397.214729,0.00458564102564102
BH-01898,700,,f,GB,2020-11-08,2,2018,3,196.3,1572.3,187.8,0.03617,-6.2441552,1437.03897,0.00480393162393162
BH-01898,700,,f,GB,2020-11-08,2,2018,3,196.3,1572.3,187.8,0.0364,-5.7785504,1476.86323,0.00462136752136752
BH-01898,700,,f,GB,2020-11-08,2,2018,3,196.3,1572.3,187.8,0.03757,-6.6903598,1516.687509,0.00504094017094017
BH-01898,700,,f,GB,2020-11-08,2,2018,3,196.3,1572.3,187.8,0.03411,-5.3905464,1556.511805,0.00525111111111111
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03605,-7.9028723,0,0.0032
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03563,-8.0580739,41.01219331,0.00287625396825397
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03596,-8.1550749,81.32035416,0.00259257142857143
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03645,-7.2529656,121.6223664,0.00250034920634921
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03655,-7.1365644,161.9289968,0.00245631746031746
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03746,-7.3693668,201.5266732,0.00251968253968254
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03607,-7.4275674,241.8346543,0.00276219047619048
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03613,-7.1268643,281.4320522,0.00334377777777778
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.0414,-8.1938753,321.7405787,0.00396501587301587
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03914,-7.7282705,362.0497203,0.00372269841269841
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03634,-7.3984671,401.6466108,0.00328412698412698
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03244,-9.231786,441.9558802,0.0029991746031746
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03442,-6.4381572,481.552697,0.00312625396825397
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03431,-7.2626657,521.8620507,0.00282831746031746
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03864,-9.9689936,562.171682,0.00287
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03697,-6.4672575,601.7682278,0.00269746031746032
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03601,-5.9240519,642.0778769,0.00271536507936508
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03557,-5.1286437,681.6744091,0.00252473015873016
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.035,-5.6136487,721.9840718,0.00353888888888889
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03535,-5.0219426,762.2939066,0.00368406349206349
BH-01899,760,,f,GB,2020-11-10,2,2018,1,817.7,817.7,296.3,0.03667,-5.0413428,801.8902668,0.00332507936507937
BH-01899,760,,f,GB,2020-11-10,2,2018,2,363.5,1181.2,296.3,0.03756,-6.3508563,842.200095,0.00354088888888889
BH-01899,760,,f,GB,2020-11-10,2,2018,2,363.5,1181.2,296.3,0.03663,-6.3993568,881.7964618,0.00367511111111111
BH-01899,760,,f,GB,2020-11-10,2,2018,2,363.5,1181.2,296.3,0.03509,-6.8746617,922.1062845,0.00359346031746032
BH-01899,760,,f,GB,2020-11-10,2,2018,2,363.5,1181.2,296.3,0.03218,-5.3226457,962.4162301,0.00350974603174603
BH-01899,760,,f,GB,2020-11-10,2,2018,2,363.5,1181.2,296.3,0.03168,-5.351746,1002.012475,0.00338936507936508
BH-01899,760,,f,GB,2020-11-10,2,2018,2,363.5,1181.2,296.3,0.0301,-5.0995434,1042.322407,0.00322688888888889
BH-01899,760,,f,GB,2020-11-10,2,2018,2,363.5,1181.2,296.3,0.03495,-5.3808463,1081.918666,0.00380450793650794
BH-01899,760,,f,GB,2020-11-10,2,2018,2,363.5,1181.2,296.3,0.03097,-3.5669276,1122.228586,0.00398022222222222
BH-01899,760,,f,GB,2020-11-10,2,2018,2,363.5,1181.2,296.3,0.03077,-3.411726,1161.824858,0.00380009523809524
BH-01899,760,,f,GB,2020-11-10,2,2018,3,240,1421.2,296.3,0.03147,-4.4011362,1202.134768,0.00360412698412698
BH-01899,760,,f,GB,2020-11-10,2,2018,3,240,1421.2,296.3,0.03124,-5.3226457,1242.444767,0.00358501587301587
BH-01899,760,,f,GB,2020-11-10,2,2018,3,240,1421.2,296.3,0.03462,-5.5942485,1282.040951,0.003718
BH-01899,760,,f,GB,2020-11-10,2,2018,3,240,1421.2,296.3,0.03103,-6.0792535,1322.350937,0.00434050793650794
BH-01899,760,,f,GB,2020-11-10,2,2018,3,240,1421.2,296.3,0.03005,-5.642749,1362.661,0.0042604126984127
BH-01899,760,,f,GB,2020-11-10,2,2018,3,240,1421.2,296.3,0.02906,-4.9443418,1402.971133,0.00399222222222222
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03628,-7.7476707,0,0.00308555555555556
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03641,-7.970773,41.10960958,0.00355709401709402
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03652,-7.7573708,82.21921916,0.00279880341880342
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03497,-7.3111662,123.3288287,0.00231350427350427
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03741,-7.8834721,164.4384383,0.0022282905982906
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03689,-7.6409696,205.5480479,0.00294905982905983
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.036,-7.5148683,246.6576575,0.00332017094017094
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03563,-7.582769,287.7672671,0.00290692307692308
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.0397,-9.1735854,328.5620185,0.0029857264957265
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03362,-7.873772,369.358904,0.0031282905982906
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03224,-7.6894701,410.1572869,0.0028842735042735
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03374,-7.9804731,450.9567607,0.00267230769230769
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03382,-7.3402665,491.7570538,0.00262153846153846
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03528,-8.0289736,532.5579781,0.00263777777777778
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03287,-7.097764,572.4071977,0.00264717948717949
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03384,-6.9910629,612.2564822,0.00258726495726496
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03446,-6.8455614,652.1058196,0.00237230769230769
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03455,-6.5060579,691.9552009,0.00230923076923077
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03497,-6.5933588,731.8046187,0.00258965811965812
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03413,-6.1568543,771.6540676,0.00287811965811966
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03541,-5.6912495,811.5035428,0.00377700854700855
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03348,-4.672739,851.3530408,0.00418094017094017
BH-01900,825,,f,GB,2020-11-27,3,2018,1,924.1,924.1,276.9,0.03077,-2.9946217,891.2025583,0.00368538461538462
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.03267,-5.3614461,931.0520931,0.0039748717948718
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.03456,-6.0210529,970.9016428,0.00380675213675214
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.03592,-7.1656647,1010.751206,0.00342008547008547
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.03337,-6.7873608,1050.600781,0.00365
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.03184,-6.8455614,1090.450366,0.00324820512820513
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.03373,-6.3508563,1130.29996,0.00361247863247863
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.03372,-6.4769576,1170.149563,0.00382589743589744
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.03202,-5.5942485,1209.999174,0.00345290598290598
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.0313,-4.9346417,1249.848791,0.00319529914529915
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.03489,-5.0316427,1289.698414,0.00330632478632479
BH-01900,825,,f,GB,2020-11-27,3,2018,2,543.8,1347.9,276.9,0.0301,-3.605728,1329.548044,0.00422367521367521
BH-01900,825,,f,GB,2020-11-27,3,2018,3,378,1585.9,276.9,0.03142,-4.5078373,1369.397678,0.00480495726495727
BH-01900,825,,f,GB,2020-11-27,3,2018,3,378,1585.9,276.9,0.03501,-6.8552615,1409.247317,0.00490435897435897
BH-01900,825,,f,GB,2020-11-27,3,2018,3,378,1585.9,276.9,0.03329,-6.4090569,1449.09696,0.00555820512820513
BH-01900,825,,f,GB,2020-11-27,3,2018,3,378,1585.9,276.9,0.03048,-5.4681472,1488.946608,0.00507222222222223
BH-01900,825,,f,GB,2020-11-27,3,2018,3,378,1585.9,276.9,0.0301,-5.7591502,1528.796258,0.00347282051282051
BH-01900,825,,f,GB,2020-11-27,3,2018,3,378,1585.9,276.9,0.0287,-5.1383438,1568.645913,0.00329666666666667
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04236,-7.6506697,0,0.00333
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04972,-12.4134188,38.60051813,0.002810625
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04877,-8.5333788,77.80102827,0.00293111111111111
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04884,,116.6061748,0.00271951388888889
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04165,-8.4751782,155.8011553,0.00259625
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04668,-8.5624791,193.8066046,0.00250694444444445
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04011,-7.9998733,233.0021459,0.00260111111111111
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04072,-7.9901732,311.0064308,0.00255652777777778
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.05116,-10.7741019,349.0128937,0.00291416666666667
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.0483,-9.2220859,389.011568,0.00354430555555556
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04416,-8.6788803,427.018735,0.00324138888888889
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.03988,-7.873772,466.2123979,0.00295225694444444
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04203,-7.6312695,504.2191984,0.00306472222222222
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04266,-7.9998733,544.2177873,0.00323361111111111
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04218,-7.5536687,582.2250424,0.00299708333333333
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04295,-7.7476707,621.4185385,0.00292423611111111
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04229,-6.8261612,659.4255075,0.00274166666666667
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04143,-5.9240519,699.4240488,0.00309725694444444
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.04098,-5.5069476,737.4313527,0.00491409722222222
BH-01902,500,,m,GB,2020-11-01,2,2018,1,789.8,789.8,322.4,0.03828,-3.9452315,776.6247485,0.00469517361111111
BH-01902,500,,m,GB,2020-11-01,2,2018,2,348.1,1137.9,322.4,0.03962,-6.1956547,814.6318187,0.00405763888888889
BH-01902,500,,m,GB,2020-11-01,2,2018,2,348.1,1137.9,322.4,0.03998,-7.2335654,854.6303294,0.00424013888888889
BH-01902,500,,m,GB,2020-11-01,2,2018,2,348.1,1137.9,322.4,0.0394,-7.0880639,892.6376645,0.00406930555555556
BH-01902,500,,m,GB,2020-11-01,2,2018,2,348.1,1137.9,322.4,0.04145,-6.4090569,931.8309933,0.00453659722222222
BH-01902,500,,m,GB,2020-11-01,2,2018,2,348.1,1137.9,322.4,0.03787,-7.2044651,970.6436009,0.0046225
BH-01902,500,,m,GB,2020-11-01,2,2018,2,348.1,1137.9,322.4,0.03608,-7.0298633,1009.83662,0.00459923611111111
BH-01902,500,,m,GB,2020-11-01,2,2018,2,348.1,1137.9,322.4,0.04021,-6.0210529,1047.843977,0.00491506944444445
BH-01902,500,,m,GB,2020-11-01,2,2018,2,348.1,1137.9,322.4,0.04038,-6.0889536,1087.037258,0.00551340277777778
BH-01902,500,,m,GB,2020-11-01,2,2018,2,348.1,1137.9,322.4,0.03647,-4.7115394,1125.849901,0.00559125
BH-01902,500,,m,GB,2020-11-01,2,2018,3,164.8,1302.7,322.4,0.03451,-6.3314561,1165.042918,0.00546444444444444
BH-01902,500,,m,GB,2020-11-01,2,2018,3,164.8,1302.7,322.4,0.0372,-6.9231622,1203.05029,0.00552583333333333
BH-01902,500,,m,GB,2020-11-01,2,2018,3,164.8,1302.7,322.4,0.03415,-6.224755,1243.048672,0.00514684027777778
BH-01902,500,,m,GB,2020-11-01,2,2018,3,164.8,1302.7,322.4,0.0406,-6.1374541,1283.047154,0.00491222222222222
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.05393,-7.9901732,0,0.00362111111111111
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.04106,-7.4081672,40.31128874,0.00360393939393939
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.04062,-7.194765,81.9390017,0.00385343434343434
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.04055,-7.7379706,122.2497444,0.00364222222222222
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.04011,-7.7185704,163.4778272,0.00352030303030303
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.04149,-8.358777,203.7891067,0.00335969696969697
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.04236,-7.2335654,244.1003892,0.00328575757575758
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.04934,-8.7758813,285.3296339,0.00352939393939394
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.04036,-7.9125724,326.0383413,0.00370757575757576
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03922,-7.5342685,367.2669329,0.00381626262626263
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03962,-7.8155714,407.5782134,0.00435989898989899
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.04137,-8.455778,447.8894953,0.00387222222222222
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03926,-6.8649616,489.118595,0.00380333333333333
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03983,-6.7291602,529.429882,0.00356424242424242
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.04176,-7.5924691,570.6592679,0.00334535353535354
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03742,-7.3790669,611.36732,0.00338737373737374
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03549,-7.0686637,651.6786018,0.0034579797979798
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03446,-7.1268643,692.9076418,0.00369575757575758
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03609,-7.4760679,733.2189305,0.00383181818181818
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03489,-6.321756,774.4481906,0.00343363636363636
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.0366,-7.0686637,814.7594737,0.00334626262626263
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03343,-5.73975,855.0707573,0.00318818181818182
BH-01903,439,596,f,GB,2020-11-27,1,2020,1,948.3,928.3,267.2,0.03254,-5.0801432,895.3820414,0.00293111111111111
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.04148,-8.2423758,0,0.00133777777777778
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.04306,-8.2326757,39.81205847,0.00139913580246914
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.04494,-7.6409696,78.85429601,0.00215971193415638
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.0453,-9.2414861,118.6633895,0.00354740740740741
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.03989,-8.4848783,157.708592,0.00457119341563786
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.04311,-7.2335654,196.7561943,0.00486399176954733
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.04211,-6.9910629,236.562888,0.00560246913580247
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.03767,-7.3984671,275.610232,0.0057064609053498
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.03727,-7.0783638,315.4171841,0.005199670781893
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.04178,-8.552779,354.4643847,0.00499666666666667
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.03897,-7.3014661,394.2714801,0.00442979423868313
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.04127,-7.2529656,433.3185895,0.00414456790123457
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.0401,-7.776771,472.3663832,0.00344493827160494
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.05019,-8.4266777,512.1728224,0.00303995884773663
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.03778,-6.1859546,551.2204641,0.00291510288065844
BH-01904,404,474,f,GB,2020-11-27,1,2020,1,1087.9,1087.9,446.3,0.03868,-6.2829556,591.0270721,0.00281987654320988
