ID,TL_mm,weight,sex,area,capt_date,age,cohort,year,inc_um,rad_um,core,OH,d18O,Sr,sims_dist
BH-01900,825,,f,Lagoon,2020-11-27,3,2018,3,0.378,1585.9,276.9,-0.828603697435525,0.424887789784854,0.166918603894484,1.528796258
BH-01900,825,,f,Lagoon,2020-11-27,3,2018,3,0.378,1585.9,276.9,-1.02014760390507,0.791122317221887,0.0488174521167482,1.568645913
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.848773654933521,-0.690983035999857,0.0711655594400447,0
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,1.85574733465915,-3.50068855118085,-0.277045887791102,0.03860051813
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,1.72577111241195,-1.21172275469939,-0.196266791528763,0.07780102827
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.751633530938249,-1.17738826775217,-0.420772153014066,0.1558011553
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,1.43982342346813,-1.228889998173,-0.480646457217733,0.1938066046
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.540935233821746,-0.896989957683189,-0.417513054029419,0.2330021459
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.624393650212049,-0.891267543191985,-0.447403647574329,0.3110064308
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,2.05276392417068,-2.53360050216743,-0.207627079418104,0.3490128937
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,1.6614670866686,-1.61801418357485,0.214845266106088,0.389011568
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,1.09504439182294,-1.29755897206744,0.0117568408056099,0.427018735
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.50946730633032,-0.822598569297541,-0.182089710945548,0.4662123979
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.803624019837126,-0.67953820701745,-0.106688128007875,0.5042191984
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.889818777748423,-0.896989957683189,0.00654228243017192,0.5442177873
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.824146581244579,-0.633758891087821,-0.152036162451403,0.5822250424
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.92949572980283,-0.748207180911894,-0.200876088664193,0.6214185385
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.839196459610043,-0.204577804247547,-0.323278534816174,0.6594255075
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.721533774207321,0.327606743434391,-0.0848754440891988,0.6994240488
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.659966089984966,0.573670566556148,1.13321280142289,0.7374313527
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,1,0.7898,789.8,322.4,0.290559984650837,1.49497929963994,0.986436950721431,0.7766247485
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,2,0.3481,1137.9,322.4,0.473894866557404,0.167379137680689,0.559006118884885,0.8146318187
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,2,0.3481,1137.9,322.4,0.523149013935288,-0.444919212878101,0.681362006479945,0.8546303294
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,2,0.3481,1137.9,322.4,0.443795109826475,-0.359082995510046,0.566827956448042,0.8926376645
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,2,0.3481,1137.9,322.4,0.724270115728314,0.041486018874209,0.880120485986529,0.9318309933
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,2,0.3481,1137.9,322.4,0.234464983470469,-0.42775196940449,0.937713420900949,0.9706436009
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,2,0.3481,1137.9,322.4,-0.0104375826584537,-0.324748508562824,0.922116304331563,1.00983662
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,2,0.3481,1137.9,322.4,0.554616941426714,0.270382598522355,1.13386462121982,1.047843977
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,2,0.3481,1137.9,322.4,0.577875844355159,0.23032569708393,1.53501314767303,1.087037258
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,2,0.3481,1137.9,322.4,0.0429210770009207,1.04290855483485,1.58720528998431,1.125849901
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,3,0.1648,1302.7,322.4,-0.225240392056448,0.0872653348038386,1.50218936504193,1.165042918
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,3,0.1648,1302.7,322.4,0.142797542517184,-0.261801949159584,1.54334712936234,1.20305029
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,3,0.1648,1302.7,322.4,-0.274494539434331,0.150211894207078,1.28925380495213,1.243048672
BH-01902,500,,m,Lagoon,2020-11-01,2,2018,3,0.1648,1302.7,322.4,0.607975601086088,0.201713624627911,1.13195572038595,1.283047154
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,2.43174722482829,-0.891267543191985,0.266339030063519,0
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.67091145606894,-0.547922673719766,0.254826368715151,0.04031128874
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.610711942607082,-0.422029554913286,0.422098565953174,0.0819390017
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.601134747283605,-0.74248476642069,0.280492831368274,0.1222497444
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.540935233821746,-0.731039937438283,0.198752935794876,0.1634778272
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.729742798770301,-1.10871929385772,0.0910756914189836,0.2037891067
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.848773654933521,-0.444919212878101,0.0415035260836692,0.2441003892
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,1.80375684576027,-1.35478311697948,0.204847874155777,0.2853296339
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.575139502834166,-0.845488227262356,0.324308666029411,0.3260383413
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.419168036137533,-0.622314062105414,0.397177040210834,0.3672669329
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.473894866557404,-0.788264082350319,0.761654354192629,0.4075782134
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.713324749644339,-1.16594343876976,0.434694771899034,0.4478894953
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.424640719179521,-0.227467462212362,0.388508683430883,0.489118595
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.502626452527836,-0.147353659335511,0.228211804539222,0.529429882
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.766683409303714,-0.656648549052636,0.0814592331162337,0.5706592679
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.172897299248114,-0.530755430246155,0.109631392651057,0.61136732
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,-0.0911596575277634,-0.347638166527639,0.156968747254044,0.6516786018
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,-0.232081245858932,-0.381972653474861,0.316385246160242,0.6929076418
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,-0.00906941189795747,-0.587979575158192,0.407606156961703,0.7332189305
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,-0.17324990315757,0.0929877492950422,0.140647856754298,0.7744481906
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,0.0607072968873785,-0.347638166527639,0.082068726952323,0.8147594737
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,-0.373002834190099,0.436332618767261,-0.0239154789899883,0.8550707573
BH-01903,439,596,f,Lagoon,2020-11-27,1,2020,1,0.9483,928.3,267.2,-0.494770031874312,0.825456804169109,-0.196266791528763,0.8953820414
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.728374628009805,-1.04005031996328,-1.26450632158244,0
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.944545608168294,-1.03432790547208,-1.22336924995399,0.03981205847
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,1.20176171114169,-0.685260621508654,-0.713446139399419,0.07885429601
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,1.25101585851957,-1.62945901255726,0.216924881648672,0.1186633895
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.510835477090817,-1.18311068224337,0.90331526928944,0.157708592
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.951386461970779,-0.444919212878101,1.09961994040706,0.1967561943
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.814569385921101,-0.30185885059801,1.59472708351396,0.236562888
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.207101568260534,-0.542200259228563,1.66444766031147,0.275610232
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.152374737840662,-0.353360581018842,1.32467365822946,0.3154171841
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.769419750824707,-1.2231675836818,1.18857092560498,0.3544643847
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.384963767125114,-0.484976114316526,0.808515149829127,0.3942714801
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.699643042039372,-0.456364041860508,0.617287085807173,0.4333185895
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.539567063061249,-0.765374424385505,0.148225144321494,0.4723663832
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,1.92005136040249,-1.14877619529615,-0.123290564528605,0.5121728224
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.222151446625998,0.173101552171893,-0.206999401095134,0.5512204641
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.345286815070707,0.115877407259857,-0.270843253374286,0.5910270721
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.279614618566862,0.224603282592726,-0.118462269736538,0.6300745988
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.105856931983772,0.270382598522355,0.0822292520778762,0.6698813328
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,0.179738153050598,0.585115395538555,0.0726554332615963,0.7089287693
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,1.3235289088259,-0.467808870842915,0.274174662754648,0.7479766039
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,-0.290912588560293,0.207436039119115,0.364946604845578,0.787782965
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,-0.476983811987854,0.127322236242264,0.311862952388756,0.8268306961
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,-0.305962466925757,0.567948152064945,0.0797737192979081,0.866637179
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,-0.0460100224313703,0.241770526066337,-0.0943207957761809,0.9056848238
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,-0.282703563997312,0.711008514345036,0.312607889299532,0.9454914066
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,-0.652109669331441,0.602282639012167,0.298923122346009,0.9845389784
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,-0.329221369854202,1.00285165339642,0.192948949224045,1.024345645
BH-01904,404,474,f,Lagoon,2020-11-27,1,2020,1,1.0879,1087.9,446.3,-0.0596917300363375,0.985684409922811,0.450338447025348,1.064152715
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,-0.185563440002041,-0.250357120177177,0.260379534777305,0
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,-0.076109779162299,-0.507865772281341,0.135268664986355,0.04079215611
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,0.0880707120973138,-0.31902609407162,0.133611822546873,0.08139410298
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,1.64778537906364,-0.685260621508654,0.289753167793618,0.122184287
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,-0.103473194372234,-0.032905369511438,0.385400498389367,0.1629754583
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,0.156479250122153,0.304717085469577,0.365556920335062,0.2035779949
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,0.129115834912217,-0.06723985645866,0.484836732238204,0.2443685741
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,0.0470255892824104,0.791122317221887,0.611514538289755,0.2851596044
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,0.375386571801636,0.648061954941796,1.1831251799124,0.3257621832
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,0.430113402221508,0.876958534589941,1.32728331588752,0.3665528611
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,1,0.4244,424.4,115.3,0.0470255892824104,1.50642412862234,0.863547245189235,0.4073438351
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,2,0.3211,745.5,115.3,0.29329632617183,0.316161914451984,0.738680406455263,0.4479464254
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,2,0.3211,745.5,115.3,0.0743890044923466,-0.19313297526514,0.935343750900289,0.4887371482
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,2,0.3211,745.5,115.3,-0.00770124113746028,-0.547922673719766,1.07757532589926,0.5295280918
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,2,0.3211,745.5,115.3,0.0743890044923466,-0.250357120177177,1.18828836332847,0.5701306868
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,2,0.3211,745.5,115.3,0.29329632617183,0.218880868101522,0.937912498868484,0.6109214352
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,2,0.3211,745.5,115.3,0.635339016296024,-0.0500726129850493,2.05238949234967,0.6517123599
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,2,0.3211,745.5,115.3,0.744792677135765,0.831179218660312,1.80711259260655,0.6923149572
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,2,0.3211,745.5,115.3,0.539567063061249,1.14591201567651,1.7641245953588,0.7331057223
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,3,0.1704,915.9,115.3,0.197524372937056,-0.101574343405882,1.95056432289041,0.7737086015
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,3,0.1704,915.9,115.3,-0.076109779162299,0.133044650733468,2.21373255223201,0.8144992327
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,3,0.1704,915.9,115.3,-0.117154901977203,0.73389817230985,2.14242410863492,0.8552900093
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,3,0.1704,915.9,115.3,0.115434127307249,1.03146372585244,1.77337208804431,0.8958928507
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,4,0.1574,1073.3,115.3,-0.158200024792105,0.447777447749668,1.08673291240588,0.9366835111
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,4,0.1574,1073.3,115.3,-0.336062223656686,0.127322236242264,1.29604734059427,0.9774742963
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,4,0.1574,1073.3,115.3,-0.363425638866621,0.476389520205686,1.67102032525156,1.018077109
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,4,0.1574,1073.3,115.3,-0.377107346471589,1.40914308227188,1.47038826519567,1.057885627
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,5,0.1581,1231.4,115.3,-0.336062223656686,0.951349922975589,1.47479366796113,1.097694402
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,5,0.1581,1231.4,115.3,-0.527606130126234,0.71673092883624,1.51380010585818,1.13731482
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,5,0.1581,1231.4,115.3,-0.513924422521267,0.630894711468185,1.58003527221809,1.177123613
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,5,0.1581,1231.4,115.3,-0.568651252941138,1.86693624156817,1.57550143205423,1.216932619
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,6,0.1162,1347.6,115.3,-0.349743931261654,-0.198855389756344,1.70361773696796,1.256552824
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,6,0.1162,1347.6,115.3,-0.541287837731202,0.476389520205686,1.06758289630298,1.296361832
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,6,0.1162,1347.6,115.3,-0.719150036595783,1.42631032574549,0.841738574939253,1.336171022
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,7,0.1179,1465.5,115.3,-0.418152469286493,0.218880868101522,1.31223045279389,1.375791045
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,7,0.1179,1465.5,115.3,-0.513924422521267,0.316161914451984,1.71965956802934,1.415600226
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,7,0.1179,1465.5,115.3,-0.267653685631847,1.08868787076448,1.17428868690181,1.455409564
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,8,0.205,1670.5,115.3,-0.459197592101395,0.24749294055754,1.42372695835341,1.495029431
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,8,0.205,1670.5,115.3,-0.623378083361008,0.464944691223279,1.20552466219507,1.534838754
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,8,0.205,1670.5,115.3,-0.637059790965976,1.80398968216493,0.685224761237116,1.574648215
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,8,0.205,1670.5,115.3,-0.650741498570945,-0.181688146282733,0.737087782714978,1.614267946
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,8,0.205,1670.5,115.3,-0.500242714916299,1.55220344455197,1.06985623825483,1.654077386
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,9,0.169,1839.5,115.3,-0.212926855211977,-0.107296757897086,1.52119810000658,1.69388695
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,9,0.169,1839.5,115.3,-0.897012235460363,-0.0786846854410671,1.35255979589456,1.733506562
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,9,0.169,1839.5,115.3,-0.596014668151073,0.802567146204294,1.62985613906124,1.773316103
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,9,0.169,1839.5,115.3,-0.883330527855396,1.34619652286864,1.00769253742451,1.813125754
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,10,0.1503,1989.8,115.3,-0.664423206175912,1.11729994322049,1.27673035587344,1.85274526
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,10,0.1503,1989.8,115.3,-0.691786621385847,0.344773986908003,1.58673970441508,1.892554887
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,10,0.1503,1989.8,115.3,-0.73283174420075,0.442055033258464,1.70879376412388,1.932364614
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,10,0.1503,1989.8,115.3,-0.73283174420075,0.90557060704596,1.2459053802551,1.971984026
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,11,0.1078,2097.6,115.3,0.881609753185443,0.178823966663097,1.61215746556037,2.011793727
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,11,0.1078,2097.6,115.3,-0.199245147607008,0.258937769539948,1.45799405624913,2.051603519
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,11,0.1078,2097.6,115.3,-0.541287837731202,1.35764135185105,1.14947458152905,2.091222848
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,12,0.0898,2187.4,115.3,-0.582332960546106,-0.296136436106806,1.23587441943929,2.131032614
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,12,0.0898,2187.4,115.3,-0.445515884496428,0.814011975186702,1.60583834555861,2.170842463
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,13,0.1425,2329.9,115.3,-0.308698808446751,0.35621881589041,1.54714245448535,2.210461716
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,13,0.1425,2329.9,115.3,0.00598046646750785,0.505001592661705,1.60714840702239,2.250271539
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,13,0.1425,2329.9,115.3,0.211206080542023,0.699563685362628,1.71571653989816,2.29008144
BH-01906,1230,13600,f,Lagoon,2019-11-05,13,2007,13,0.1425,2329.9,115.3,-0.158200024792105,1.41486549676308,1.55210013806397,2.329891414
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,-0.144518317187138,0.304717085469577,0.798968921268806,0
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,0.279614618566862,0.0643756768390238,0.881550498806326,0.03478505426
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,0.170160957727121,0.138767065224671,0.542550994623623,0.07051950085
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,0.0470255892824104,0.814011975186702,0.392233367984769,0.1065692263
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,-0.0350646563473956,0.814011975186702,0.309971049123295,0.1410390017
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,0.361704864196669,-0.685260621508654,0.581207899314996,0.177087549
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,0.0607072968873785,0.195991210136708,0.53917217363546,0.2115585025
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,0.471158525036411,-0.307581265089213,0.62819213447326,0.2476065427
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,0.71742926192583,0.316161914451984,1.2282654209935,0.2820780034
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,0.758474384740733,-0.250357120177177,1.02686640618711,0.3181257613
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,0.580612185876152,0.510724007152908,1.03407633128784,0.3525975042
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,1,0.4063,406.3,161.3,0.525885355456282,0.579392981047352,0.688239370459796,0.3886450823
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,2,0.2961,702.4,161.3,0.826882922765572,0.173101552171893,1.01234013642696,0.4240672117
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,2,0.2961,702.4,161.3,1.04579024444506,-0.204577804247547,0.835124966331142,0.4591644586
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,2,0.2961,702.4,161.3,0.758474384740733,0.110154992768653,1.04051471458812,0.4945866961
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,2,0.2961,702.4,161.3,0.867928045580476,0.0472084333654131,1.00598156779569,0.529683868
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,2,0.2961,702.4,161.3,0.320659741381765,-0.244634705685973,1.24103576803539,0.5651061847
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,2,0.2961,702.4,161.3,0.29329632617183,0.602282639012167,1.56335400639463,0.6002032989
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,2,0.2961,702.4,161.3,0.936336583605313,-0.0901295144234748,0.783378455921837,0.635625676
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,2,0.2961,702.4,161.3,0.389068279406604,1.4320327402367,1.03942391411163,0.6707227445
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,3,0.2091,911.5,161.3,0.71742926192583,0.653784369432999,1.33963348915461,0.7061451692
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,3,0.2091,911.5,161.3,0.430113402221508,-0.0157381260378273,1.71403079904404,0.7412422006
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,3,0.2091,911.5,161.3,0.402749987011572,0.00715153192698754,1.5496258833246,0.7769768336
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,3,0.2091,911.5,161.3,0.265932910961895,0.144489479715875,1.23914682086878,0.8127115109
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,3,0.2091,911.5,161.3,0.375386571801636,0.24749294055754,1.27562212460716,0.8474963127
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,3,0.2091,911.5,161.3,0.525885355456282,1.38625342430707,1.57913070596929,0.8832310004
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,4,0.213,1124.5,161.3,0.635339016296024,0.253215355048744,1.35003600101581,0.9180157951
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,4,0.213,1124.5,161.3,0.0743890044923466,0.24749294055754,1.40105087695917,0.9537504915
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,4,0.213,1124.5,161.3,0.0743890044923466,-0.244634705685973,1.35543679361894,0.9885352801
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,4,0.213,1124.5,161.3,-0.513924422521267,-0.107296757897086,1.46588699308641,1.024269984
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,4,0.213,1124.5,161.3,-0.199245147607008,0.876958534589941,2.02055903538378,1.059054767
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,4,0.213,1124.5,161.3,-0.240290270421912,1.23174823304457,2.0977132154285,1.094789477
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,5,0.1451,1269.6,161.3,-0.158200024792105,0.115877407259857,1.3798068725572,1.129574256
BH-01922,1262,14600,f,Lagoon,2020-02-01,11,2009,5,0.1451,1269.6,161.3,-0.25397197802688,0.310439499960781,1.19422446465998,1.165308972
