area,date,cohort,month,d18O,d18O_cor,d18O_W
Tributary,2022-12-01,2019,12,-5.94309283703704,-6.87455509148995,
Tributary,2022-12-01,2020,12,-5.94309283703704,-6.87455509148995,
Tributary,2022-12-01,2013,12,-5.94309283703704,-6.87455509148995,
Tributary,2022-12-01,2012,12,-5.94309283703704,-6.87455509148995,
Tributary,2022-12-01,2018,12,-5.94309283703704,-6.87455509148995,
Tributary,2022-12-01,2016,12,-5.94309283703704,-6.87455509148995,
Tributary,2022-12-01,2014,12,-5.94309283703704,-6.87455509148995,
Lagoon,2008-01-01,2007,1,-6.903762,-7.0231445385799,-5.9
Lagoon,2008-02-01,2007,2,-7.30058427272727,-7.35595118464078,-6.35
Lagoon,2008-03-01,2007,3,-7.0783638,-7.04090805324725,-6.0375
Lagoon,2008-04-01,2007,4,-7.47165876363636,-6.68522018488686,-5.45
Lagoon,2008-05-01,2007,5,-6.93727143636364,-6.59414107227888,-4.85
Lagoon,2008-06-01,2007,6,-6.22299134545455,-6.19833872403507,-4.8
Lagoon,2008-07-01,2007,7,-6.24944616363636,-6.15677693888385,-4.24285714285714
Lagoon,2008-08-01,2007,8,-6.06426243636364,-6.000400243611,-4.6
Lagoon,2008-09-01,2007,9,-5.20448084545455,-5.11661279270201,-4.75
Lagoon,2008-10-01,2007,10,-5.31030011818182,-5.06239299876331,-4.96666666666667
Lagoon,2008-11-01,2007,11,-4.8958413,-4.64153261791486,-5.4
Lagoon,2008-12-01,2007,12,-3.9258313,-3.89557731124722,-5.6
Lagoon,2009-01-01,2007,1,-5.9434521,-5.7547594352479,-5.9
Lagoon,2009-02-01,2007,2,-6.49283049090909,-6.39375970348994,-6.35
Lagoon,2009-03-01,2007,3,-6.97078087272727,-6.93732610264117,-6.0375
Lagoon,2009-04-01,2007,4,-7.35349390909091,-7.35364734300466,-5.45
Lagoon,2009-05-01,2007,5,-7.13303709090909,-7.10918466482295,-4.85
Lagoon,2009-06-01,2007,6,-6.75914232727273,-6.68567779052013,-4.8
Lagoon,2009-07-01,2007,7,-6.25297347272727,-6.08988705864173,-4.24285714285714
Lagoon,2009-08-01,2007,8,-6.31558320909091,-6.02686612767258,-4.6
Lagoon,2009-09-01,2007,9,-6.4284571,-6.01330915591555,-4.75
Lagoon,2009-10-01,2007,10,-5.4778473,-5.01788841724908,-4.96666666666667
Lagoon,2009-11-01,2007,11,-4.8764411,-4.44528924924896,-5.4
Lagoon,2009-12-01,2007,12,-4.5369376,-4.18980625924859,-5.6
Lagoon,2010-01-01,2009,1,-6.30720585,-6.29015508424716,-5.9
Lagoon,2010-01-01,2007,1,-6.30720585,-6.29015508424716,-5.9
Lagoon,2010-02-01,2009,2,-6.45667557272727,-6.32719736264158,-6.35
Lagoon,2010-02-01,2007,2,-6.45667557272727,-6.32719736264158,-6.35
Lagoon,2010-03-01,2009,3,-6.33939254545455,-6.26912879003527,-6.0375
Lagoon,2010-03-01,2007,3,-6.33939254545455,-6.26912879003527,-6.0375
Lagoon,2010-04-01,2009,4,-5.71285426818182,-5.70620604176227,-5.45
Lagoon,2010-04-01,2007,4,-5.71285426818182,-5.70620604176227,-5.45
Lagoon,2010-05-01,2009,5,-5.63040341818182,-5.66736583742874,-4.85
Lagoon,2010-05-01,2007,5,-5.63040341818182,-5.66736583742874,-4.85
Lagoon,2010-06-01,2009,6,-6.76222872272727,-6.67516086530807,-4.8
Lagoon,2010-06-01,2007,6,-6.76222872272727,-6.67516086530807,-4.8
Lagoon,2010-07-01,2009,7,-5.87643322727273,-5.88978988418642,-4.24285714285714
Lagoon,2010-07-01,2007,7,-5.87643322727273,-5.88978988418642,-4.24285714285714
Lagoon,2010-08-01,2009,8,-6.16434983181818,-6.04927513773243,-4.6
Lagoon,2010-08-01,2007,8,-6.16434983181818,-6.04927513773243,-4.6
Lagoon,2010-09-01,2009,9,-5.54354343181818,-5.33684637206616,-4.75
Lagoon,2010-09-01,2007,9,-5.54354343181818,-5.33684637206616,-4.75
Lagoon,2010-10-01,2009,10,-5.95491585454546,-5.71461059079358,-4.96666666666667
Lagoon,2010-10-01,2007,10,-5.95491585454546,-5.71461059079358,-4.96666666666667
Lagoon,2010-11-01,2009,11,-5.24107667727273,-5.03758039885403,-5.4
Lagoon,2010-11-01,2007,11,-5.24107667727273,-5.03758039885403,-5.4
Lagoon,2010-12-01,2009,12,-5.11409355,-4.90779658791465,-5.6
Lagoon,2010-12-01,2007,12,-5.11409355,-4.90779658791465,-5.6
Lagoon,2011-01-01,2009,1,-5.9531522,-5.73805308924802,-5.9
Lagoon,2011-01-01,2007,1,-5.9531522,-5.73805308924802,-5.9
Lagoon,2011-02-01,2009,2,-6.23092779090909,-5.98662155049057,-6.35
Lagoon,2011-02-01,2007,2,-6.23092779090909,-5.98662155049057,-6.35
Lagoon,2011-03-01,2009,3,-6.34865173181818,-6.11954920273293,-6.0375
Lagoon,2011-03-01,2007,3,-6.34865173181818,-6.11954920273293,-6.0375
Lagoon,2011-04-01,2009,4,-6.25297347272727,-6.0982891096417,-5.45
Lagoon,2011-04-01,2007,4,-6.25297347272727,-6.0982891096417,-5.45
Lagoon,2011-05-01,2009,5,-6.28031011818182,-6.12602585276291,-4.85
Lagoon,2011-05-01,2007,5,-6.28031011818182,-6.12602585276291,-4.85
Lagoon,2011-06-01,2009,6,-6.26884636363636,-6.13296659088404,-4.8
Lagoon,2011-06-01,2007,6,-6.26884636363636,-6.13296659088404,-4.8
Lagoon,2011-07-01,2009,7,-6.34556533636364,-6.32411349627748,-4.24285714285714
Lagoon,2011-07-01,2007,7,-6.34556533636364,-6.32411349627748,-4.24285714285714
Lagoon,2011-08-01,2009,8,-5.98357524090909,-6.00053277682277,-4.6
Lagoon,2011-08-01,2007,8,-5.98357524090909,-6.00053277682277,-4.6
Lagoon,2011-09-01,2009,9,-5.47476090454545,-5.47931541279252,-4.75
Lagoon,2011-09-01,2007,9,-5.47476090454545,-5.47931541279252,-4.75
Lagoon,2011-10-01,2009,10,-5.63260798636364,-5.50673065527794,-4.96666666666667
Lagoon,2011-10-01,2007,10,-5.63260798636364,-5.50673065527794,-4.96666666666667
Lagoon,2011-11-01,2009,11,-5.10792075909091,-4.99084557667184,-5.4
Lagoon,2011-11-01,2007,11,-5.10792075909091,-4.99084557667184,-5.4
Lagoon,2011-12-01,2009,12,-4.0713328,-4.0674852572471,-5.6
Lagoon,2011-12-01,2007,12,-4.0713328,-4.0674852572471,-5.6
Lagoon,2012-01-01,2009,1,-5.363871125,-5.11136288241485,-5.9
Lagoon,2012-01-01,2007,1,-5.363871125,-5.11136288241485,-5.9
Lagoon,2012-01-01,2011,1,-5.363871125,-5.11136288241485,-5.9
Lagoon,2012-02-01,2009,2,-5.84556927272727,-5.5664545353089,-6.35
Lagoon,2012-02-01,2007,2,-5.84556927272727,-5.5664545353089,-6.35
Lagoon,2012-02-01,2011,2,-5.84556927272727,-5.5664545353089,-6.35
Lagoon,2012-03-01,2009,3,-6.10350375,-5.83779228441491,-6.0375
Lagoon,2012-03-01,2007,3,-6.10350375,-5.83779228441491,-6.0375
Lagoon,2012-03-01,2011,3,-6.10350375,-5.83779228441491,-6.0375
Lagoon,2012-04-01,2009,4,-6.2053548,-5.93984338324824,-5.45
Lagoon,2012-04-01,2007,4,-6.2053548,-5.93984338324824,-5.45
Lagoon,2012-04-01,2011,4,-6.2053548,-5.93984338324824,-5.45
Lagoon,2012-05-01,2009,5,-6.16523165909091,-5.7570854241731,-4.85
Lagoon,2012-05-01,2007,5,-6.16523165909091,-5.7570854241731,-4.85
Lagoon,2012-05-01,2011,5,-6.16523165909091,-5.7570854241731,-4.85
Lagoon,2012-06-01,2009,6,-5.90994266363636,-5.56601210421828,-4.8
Lagoon,2012-06-01,2007,6,-5.90994266363636,-5.56601210421828,-4.8
Lagoon,2012-06-01,2011,6,-5.90994266363636,-5.56601210421828,-4.8
Lagoon,2012-07-01,2009,7,-6.04971228636364,-5.76319574211197,-4.24285714285714
Lagoon,2012-07-01,2007,7,-6.04971228636364,-5.76319574211197,-4.24285714285714
Lagoon,2012-07-01,2011,7,-6.04971228636364,-5.76319574211197,-4.24285714285714
Lagoon,2012-08-01,2009,8,-5.95227037272727,-5.66795436564226,-4.6
Lagoon,2012-08-01,2007,8,-5.95227037272727,-5.66795436564226,-4.6
Lagoon,2012-08-01,2011,8,-5.95227037272727,-5.66795436564226,-4.6
Lagoon,2012-09-01,2009,9,-5.74327730909091,-5.40234748217281,-4.75
Lagoon,2012-09-01,2007,9,-5.74327730909091,-5.40234748217281,-4.75
Lagoon,2012-09-01,2011,9,-5.74327730909091,-5.40234748217281,-4.75
Lagoon,2012-10-01,2009,10,-5.53406378863636,-5.15892561121841,-4.96666666666667
Lagoon,2012-10-01,2007,10,-5.53406378863636,-5.15892561121841,-4.96666666666667
Lagoon,2012-10-01,2011,10,-5.53406378863636,-5.15892561121841,-4.96666666666667
Lagoon,2012-11-01,2009,11,-5.11232989545455,-4.73859205986992,-5.4
Lagoon,2012-11-01,2007,11,-5.11232989545455,-4.73859205986992,-5.4
Lagoon,2012-11-01,2011,11,-5.11232989545455,-4.73859205986992,-5.4
Lagoon,2012-12-01,2009,12,-4.52238745,-4.07403139958237,-5.6
Lagoon,2012-12-01,2007,12,-4.52238745,-4.07403139958237,-5.6
Lagoon,2012-12-01,2011,12,-4.52238745,-4.07403139958237,-5.6
Lagoon,2013-01-01,2009,1,-6.83031838571429,-6.24930138039247,-5.9
Lagoon,2013-01-01,2012,1,-6.83031838571429,-6.24930138039247,-5.9
Lagoon,2013-01-01,2007,1,-6.83031838571429,-6.24930138039247,-5.9
Lagoon,2013-01-01,2011,1,-6.83031838571429,-6.24930138039247,-5.9
Lagoon,2013-02-01,2009,2,-7.16730237922078,-6.55804990999432,-6.35
Lagoon,2013-02-01,2012,2,-7.16730237922078,-6.55804990999432,-6.35
Lagoon,2013-02-01,2007,2,-7.16730237922078,-6.55804990999432,-6.35
Lagoon,2013-02-01,2011,2,-7.16730237922078,-6.55804990999432,-6.35
Lagoon,2013-03-01,2009,3,-7.01109297662338,-6.35508623720665,-6.0375
Lagoon,2013-03-01,2012,3,-7.01109297662338,-6.35508623720665,-6.0375
Lagoon,2013-03-01,2007,3,-7.01109297662338,-6.35508623720665,-6.0375
Lagoon,2013-03-01,2011,3,-7.01109297662338,-6.35508623720665,-6.0375
Lagoon,2013-04-01,2009,4,-7.07773392337662,-6.39349172005525,-5.45
Lagoon,2013-04-01,2012,4,-7.07773392337662,-6.39349172005525,-5.45
Lagoon,2013-04-01,2007,4,-7.07773392337662,-6.39349172005525,-5.45
Lagoon,2013-04-01,2011,4,-7.07773392337662,-6.39349172005525,-5.45
Lagoon,2013-05-01,2009,5,-6.9987473948052,-6.32330734015045,-4.85
Lagoon,2013-05-01,2012,5,-6.9987473948052,-6.32330734015045,-4.85
Lagoon,2013-05-01,2007,5,-6.9987473948052,-6.32330734015045,-4.85
Lagoon,2013-05-01,2011,5,-6.9987473948052,-6.32330734015045,-4.85
Lagoon,2013-06-01,2009,6,-6.75737867272727,-6.12869288826281,-4.8
Lagoon,2013-06-01,2012,6,-6.75737867272727,-6.12869288826281,-4.8
Lagoon,2013-06-01,2007,6,-6.75737867272727,-6.12869288826281,-4.8
Lagoon,2013-06-01,2011,6,-6.75737867272727,-6.12869288826281,-4.8
Lagoon,2013-07-01,2009,7,-6.83359374415584,-6.0788200378824,-4.24285714285714
Lagoon,2013-07-01,2012,7,-6.83359374415584,-6.0788200378824,-4.24285714285714
Lagoon,2013-07-01,2007,7,-6.83359374415584,-6.0788200378824,-4.24285714285714
Lagoon,2013-07-01,2011,7,-6.83359374415584,-6.0788200378824,-4.24285714285714
Lagoon,2013-08-01,2009,8,-6.8179728038961,-5.99243896743249,-4.6
Lagoon,2013-08-01,2012,8,-6.8179728038961,-5.99243896743249,-4.6
Lagoon,2013-08-01,2007,8,-6.8179728038961,-5.99243896743249,-4.6
Lagoon,2013-08-01,2011,8,-6.8179728038961,-5.99243896743249,-4.6
Lagoon,2013-09-01,2009,9,-6.26695673376623,-5.63975702634938,-4.75
Lagoon,2013-09-01,2012,9,-6.26695673376623,-5.63975702634938,-4.75
Lagoon,2013-09-01,2007,9,-6.26695673376623,-5.63975702634938,-4.75
Lagoon,2013-09-01,2011,9,-6.26695673376623,-5.63975702634938,-4.75
Lagoon,2013-10-01,2009,10,-5.88903075974026,-5.28915200727567,-4.96666666666667
Lagoon,2013-10-01,2012,10,-5.88903075974026,-5.28915200727567,-4.96666666666667
Lagoon,2013-10-01,2007,10,-5.88903075974026,-5.28915200727567,-4.96666666666667
Lagoon,2013-10-01,2011,10,-5.88903075974026,-5.28915200727567,-4.96666666666667
Lagoon,2013-11-01,2009,11,-5.34003029480519,-4.79707972462607,-5.4
Lagoon,2013-11-01,2012,11,-5.34003029480519,-4.79707972462607,-5.4
Lagoon,2013-11-01,2007,11,-5.34003029480519,-4.79707972462607,-5.4
Lagoon,2013-11-01,2011,11,-5.34003029480519,-4.79707972462607,-5.4
Lagoon,2013-12-01,2009,12,-4.72678241428571,-4.23881669486825,-5.6
Lagoon,2013-12-01,2012,12,-4.72678241428571,-4.23881669486825,-5.6
Lagoon,2013-12-01,2007,12,-4.72678241428571,-4.23881669486825,-5.6
Lagoon,2013-12-01,2011,12,-4.72678241428571,-4.23881669486825,-5.6
Lagoon,2014-01-01,2009,1,-6.94520788181818,-6.0547439097358,-5.9
Lagoon,2014-01-01,2012,1,-6.94520788181818,-6.0547439097358,-5.9
Lagoon,2014-01-01,2013,1,-6.94520788181818,-6.0547439097358,-5.9
Lagoon,2014-01-01,2007,1,-6.94520788181818,-6.0547439097358,-5.9
Lagoon,2014-01-01,2011,1,-6.94520788181818,-6.0547439097358,-5.9
Lagoon,2014-02-01,2009,2,-6.9392755892562,-6.25075182129415,-6.35
Lagoon,2014-02-01,2012,2,-6.9392755892562,-6.25075182129415,-6.35
Lagoon,2014-02-01,2013,2,-6.9392755892562,-6.25075182129415,-6.35
Lagoon,2014-02-01,2007,2,-6.9392755892562,-6.25075182129415,-6.35
Lagoon,2014-02-01,2011,2,-6.9392755892562,-6.25075182129415,-6.35
Lagoon,2014-03-01,2009,3,-6.92131837933884,-6.29375494677047,-6.0375
Lagoon,2014-03-01,2012,3,-6.92131837933884,-6.29375494677047,-6.0375
Lagoon,2014-03-01,2013,3,-6.92131837933884,-6.29375494677047,-6.0375
Lagoon,2014-03-01,2007,3,-6.92131837933884,-6.29375494677047,-6.0375
Lagoon,2014-03-01,2011,3,-6.92131837933884,-6.29375494677047,-6.0375
Lagoon,2014-04-01,2009,4,-6.9036818338843,-6.29350446355828,-5.45
Lagoon,2014-04-01,2012,4,-6.9036818338843,-6.29350446355828,-5.45
Lagoon,2014-04-01,2013,4,-6.9036818338843,-6.29350446355828,-5.45
Lagoon,2014-04-01,2007,4,-6.9036818338843,-6.29350446355828,-5.45
Lagoon,2014-04-01,2011,4,-6.9036818338843,-6.29350446355828,-5.45
Lagoon,2014-05-01,2009,5,-6.99867868099174,-6.3802083772112,-4.85
Lagoon,2014-05-01,2012,5,-6.99867868099174,-6.3802083772112,-4.85
Lagoon,2014-05-01,2013,5,-6.99867868099174,-6.3802083772112,-4.85
Lagoon,2014-05-01,2007,5,-6.99867868099174,-6.3802083772112,-4.85
Lagoon,2014-05-01,2011,5,-6.99867868099174,-6.3802083772112,-4.85
Lagoon,2014-06-01,2009,6,-6.99675469421488,-6.38388575776765,-4.8
Lagoon,2014-06-01,2012,6,-6.99675469421488,-6.38388575776765,-4.8
Lagoon,2014-06-01,2013,6,-6.99675469421488,-6.38388575776765,-4.8
Lagoon,2014-06-01,2007,6,-6.99675469421488,-6.38388575776765,-4.8
Lagoon,2014-06-01,2011,6,-6.99675469421488,-6.38388575776765,-4.8
Lagoon,2014-07-01,2009,7,-6.83329598429752,-6.26829327778949,-4.24285714285714
Lagoon,2014-07-01,2012,7,-6.83329598429752,-6.26829327778949,-4.24285714285714
Lagoon,2014-07-01,2013,7,-6.83329598429752,-6.26829327778949,-4.24285714285714
Lagoon,2014-07-01,2007,7,-6.83329598429752,-6.26829327778949,-4.24285714285714
Lagoon,2014-07-01,2011,7,-6.83329598429752,-6.26829327778949,-4.24285714285714
Lagoon,2014-08-01,2009,8,-6.67609023140496,-6.16724668829062,-4.6
Lagoon,2014-08-01,2012,8,-6.67609023140496,-6.16724668829062,-4.6
Lagoon,2014-08-01,2013,8,-6.67609023140496,-6.16724668829062,-4.6
Lagoon,2014-08-01,2007,8,-6.67609023140496,-6.16724668829062,-4.6
Lagoon,2014-08-01,2011,8,-6.67609023140496,-6.16724668829062,-4.6
Lagoon,2014-09-01,2009,9,-6.51351334876033,-6.00037784885813,-4.75
Lagoon,2014-09-01,2012,9,-6.51351334876033,-6.00037784885813,-4.75
Lagoon,2014-09-01,2013,9,-6.51351334876033,-6.00037784885813,-4.75
Lagoon,2014-09-01,2007,9,-6.51351334876033,-6.00037784885813,-4.75
Lagoon,2014-09-01,2011,9,-6.51351334876033,-6.00037784885813,-4.75
Lagoon,2014-10-01,2009,10,-6.26467772561983,-5.72164401826322,-4.96666666666667
Lagoon,2014-10-01,2012,10,-6.26467772561983,-5.72164401826322,-4.96666666666667
Lagoon,2014-10-01,2013,10,-6.26467772561983,-5.72164401826322,-4.96666666666667
Lagoon,2014-10-01,2007,10,-6.26467772561983,-5.72164401826322,-4.96666666666667
Lagoon,2014-10-01,2011,10,-6.26467772561983,-5.72164401826322,-4.96666666666667
Lagoon,2014-11-01,2009,11,-5.47520181818182,-4.91769184979496,-5.4
Lagoon,2014-11-01,2012,11,-5.47520181818182,-4.91769184979496,-5.4
Lagoon,2014-11-01,2013,11,-5.47520181818182,-4.91769184979496,-5.4
Lagoon,2014-11-01,2007,11,-5.47520181818182,-4.91769184979496,-5.4
Lagoon,2014-11-01,2011,11,-5.47520181818182,-4.91769184979496,-5.4
Lagoon,2014-12-01,2009,12,-4.84028618181818,-4.27310112440106,-5.6
Lagoon,2014-12-01,2012,12,-4.84028618181818,-4.27310112440106,-5.6
Lagoon,2014-12-01,2013,12,-4.84028618181818,-4.27310112440106,-5.6
Lagoon,2014-12-01,2007,12,-4.84028618181818,-4.27310112440106,-5.6
Lagoon,2014-12-01,2011,12,-4.84028618181818,-4.27310112440106,-5.6
Lagoon,2015-01-01,2009,1,-6.32087417272727,-5.69367446531042,-5.9
Lagoon,2015-01-01,2012,1,-6.32087417272727,-5.69367446531042,-5.9
Lagoon,2015-01-01,2013,1,-6.32087417272727,-5.69367446531042,-5.9
Lagoon,2015-01-01,2007,1,-6.32087417272727,-5.69367446531042,-5.9
Lagoon,2015-01-01,2011,1,-6.32087417272727,-5.69367446531042,-5.9
Lagoon,2015-02-01,2009,2,-6.4153900231405,-5.8112504903296,-6.35
Lagoon,2015-02-01,2012,2,-6.4153900231405,-5.8112504903296,-6.35
Lagoon,2015-02-01,2013,2,-6.4153900231405,-5.8112504903296,-6.35
Lagoon,2015-02-01,2007,2,-6.4153900231405,-5.8112504903296,-6.35
Lagoon,2015-02-01,2011,2,-6.4153900231405,-5.8112504903296,-6.35
Lagoon,2015-03-01,2009,3,-6.52513743553719,-5.92841789581717,-6.0375
Lagoon,2015-03-01,2012,3,-6.52513743553719,-5.92841789581717,-6.0375
Lagoon,2015-03-01,2013,3,-6.52513743553719,-5.92841789581717,-6.0375
Lagoon,2015-03-01,2007,3,-6.52513743553719,-5.92841789581717,-6.0375
Lagoon,2015-03-01,2011,3,-6.52513743553719,-5.92841789581717,-6.0375
Lagoon,2015-04-01,2009,4,-6.65308255619835,-6.03279362666025,-5.45
Lagoon,2015-04-01,2012,4,-6.65308255619835,-6.03279362666025,-5.45
Lagoon,2015-04-01,2013,4,-6.65308255619835,-6.03279362666025,-5.45
Lagoon,2015-04-01,2007,4,-6.65308255619835,-6.03279362666025,-5.45
Lagoon,2015-04-01,2011,4,-6.65308255619835,-6.03279362666025,-5.45
Lagoon,2015-05-01,2009,5,-6.66414548016529,-6.04502047111203,-4.85
Lagoon,2015-05-01,2012,5,-6.66414548016529,-6.04502047111203,-4.85
Lagoon,2015-05-01,2013,5,-6.66414548016529,-6.04502047111203,-4.85
Lagoon,2015-05-01,2007,5,-6.66414548016529,-6.04502047111203,-4.85
Lagoon,2015-05-01,2011,5,-6.66414548016529,-6.04502047111203,-4.85
Lagoon,2015-06-01,2009,6,-6.41466852809917,-5.86436031771229,-4.8
Lagoon,2015-06-01,2012,6,-6.41466852809917,-5.86436031771229,-4.8
Lagoon,2015-06-01,2013,6,-6.41466852809917,-5.86436031771229,-4.8
Lagoon,2015-06-01,2007,6,-6.41466852809917,-5.86436031771229,-4.8
Lagoon,2015-06-01,2011,6,-6.41466852809917,-5.86436031771229,-4.8
Lagoon,2015-07-01,2009,7,-6.21232925206612,-5.70370394404268,-4.24285714285714
Lagoon,2015-07-01,2012,7,-6.21232925206612,-5.70370394404268,-4.24285714285714
Lagoon,2015-07-01,2013,7,-6.21232925206612,-5.70370394404268,-4.24285714285714
Lagoon,2015-07-01,2007,7,-6.21232925206612,-5.70370394404268,-4.24285714285714
Lagoon,2015-07-01,2011,7,-6.21232925206612,-5.70370394404268,-4.24285714285714
Lagoon,2015-08-01,2009,8,-5.98561947685951,-5.54893900380546,-4.6
Lagoon,2015-08-01,2012,8,-5.98561947685951,-5.54893900380546,-4.6
Lagoon,2015-08-01,2013,8,-5.98561947685951,-5.54893900380546,-4.6
Lagoon,2015-08-01,2007,8,-5.98561947685951,-5.54893900380546,-4.6
Lagoon,2015-08-01,2011,8,-5.98561947685951,-5.54893900380546,-4.6
Lagoon,2015-09-01,2009,9,-5.96581844628099,-5.54092266813598,-4.75
Lagoon,2015-09-01,2012,9,-5.96581844628099,-5.54092266813598,-4.75
Lagoon,2015-09-01,2013,9,-5.96581844628099,-5.54092266813598,-4.75
Lagoon,2015-09-01,2007,9,-5.96581844628099,-5.54092266813598,-4.75
Lagoon,2015-09-01,2011,9,-5.96581844628099,-5.54092266813598,-4.75
Lagoon,2015-10-01,2009,10,-5.46846786446281,-5.07165166801465,-4.96666666666667
Lagoon,2015-10-01,2012,10,-5.46846786446281,-5.07165166801465,-4.96666666666667
Lagoon,2015-10-01,2013,10,-5.46846786446281,-5.07165166801465,-4.96666666666667
Lagoon,2015-10-01,2007,10,-5.46846786446281,-5.07165166801465,-4.96666666666667
Lagoon,2015-10-01,2011,10,-5.46846786446281,-5.07165166801465,-4.96666666666667
Lagoon,2015-11-01,2009,11,-4.98210004049587,-4.57946424162349,-5.4
Lagoon,2015-11-01,2012,11,-4.98210004049587,-4.57946424162349,-5.4
Lagoon,2015-11-01,2013,11,-4.98210004049587,-4.57946424162349,-5.4
Lagoon,2015-11-01,2007,11,-4.98210004049587,-4.57946424162349,-5.4
Lagoon,2015-11-01,2011,11,-4.98210004049587,-4.57946424162349,-5.4
Lagoon,2015-12-01,2009,12,-4.46815507272727,-4.05300712864283,-5.6
Lagoon,2015-12-01,2012,12,-4.46815507272727,-4.05300712864283,-5.6
Lagoon,2015-12-01,2013,12,-4.46815507272727,-4.05300712864283,-5.6
Lagoon,2015-12-01,2007,12,-4.46815507272727,-4.05300712864283,-5.6
Lagoon,2015-12-01,2011,12,-4.46815507272727,-4.05300712864283,-5.6
Lagoon,2016-01-01,2009,1,-6.18999630833333,-5.66828901902713,-5.9
Lagoon,2016-01-01,2012,1,-6.18999630833333,-5.66828901902713,-5.9
Lagoon,2016-01-01,2013,1,-6.18999630833333,-5.66828901902713,-5.9
Lagoon,2016-01-01,2007,1,-6.18999630833333,-5.66828901902713,-5.9
Lagoon,2016-01-01,2015,1,-6.18999630833333,-5.66828901902713,-5.9
Lagoon,2016-01-01,2011,1,-6.18999630833333,-5.66828901902713,-5.9
Lagoon,2016-02-01,2009,2,-6.26502511212121,-5.77279168425933,-6.35
Lagoon,2016-02-01,2012,2,-6.26502511212121,-5.77279168425933,-6.35
Lagoon,2016-02-01,2013,2,-6.26502511212121,-5.77279168425933,-6.35
Lagoon,2016-02-01,2007,2,-6.26502511212121,-5.77279168425933,-6.35
Lagoon,2016-02-01,2015,2,-6.26502511212121,-5.77279168425933,-6.35
Lagoon,2016-02-01,2011,2,-6.26502511212121,-5.77279168425933,-6.35
Lagoon,2016-03-01,2009,3,-6.38840744469697,-5.92964885494605,-6.0375
Lagoon,2016-03-01,2012,3,-6.38840744469697,-5.92964885494605,-6.0375
Lagoon,2016-03-01,2013,3,-6.38840744469697,-5.92964885494605,-6.0375
Lagoon,2016-03-01,2007,3,-6.38840744469697,-5.92964885494605,-6.0375
Lagoon,2016-03-01,2015,3,-6.38840744469697,-5.92964885494605,-6.0375
Lagoon,2016-03-01,2011,3,-6.38840744469697,-5.92964885494605,-6.0375
Lagoon,2016-04-01,2009,4,-6.46571430227273,-6.08584163579924,-5.45
Lagoon,2016-04-01,2012,4,-6.46571430227273,-6.08584163579924,-5.45
Lagoon,2016-04-01,2013,4,-6.46571430227273,-6.08584163579924,-5.45
Lagoon,2016-04-01,2007,4,-6.46571430227273,-6.08584163579924,-5.45
Lagoon,2016-04-01,2015,4,-6.46571430227273,-6.08584163579924,-5.45
Lagoon,2016-04-01,2011,4,-6.46571430227273,-6.08584163579924,-5.45
Lagoon,2016-05-01,2009,5,-6.45557328863636,-6.10510780066275,-4.85
Lagoon,2016-05-01,2012,5,-6.45557328863636,-6.10510780066275,-4.85
Lagoon,2016-05-01,2013,5,-6.45557328863636,-6.10510780066275,-4.85
Lagoon,2016-05-01,2007,5,-6.45557328863636,-6.10510780066275,-4.85
Lagoon,2016-05-01,2015,5,-6.45557328863636,-6.10510780066275,-4.85
Lagoon,2016-05-01,2011,5,-6.45557328863636,-6.10510780066275,-4.85
Lagoon,2016-06-01,2009,6,-6.42522373333333,-6.03528194224878,-4.8
Lagoon,2016-06-01,2012,6,-6.42522373333333,-6.03528194224878,-4.8
Lagoon,2016-06-01,2013,6,-6.42522373333333,-6.03528194224878,-4.8
Lagoon,2016-06-01,2007,6,-6.42522373333333,-6.03528194224878,-4.8
Lagoon,2016-06-01,2015,6,-6.42522373333333,-6.03528194224878,-4.8
Lagoon,2016-06-01,2011,6,-6.42522373333333,-6.03528194224878,-4.8
Lagoon,2016-07-01,2009,7,-6.10526740454545,-5.7227274202942,-4.24285714285714
Lagoon,2016-07-01,2012,7,-6.10526740454545,-5.7227274202942,-4.24285714285714
Lagoon,2016-07-01,2013,7,-6.10526740454545,-5.7227274202942,-4.24285714285714
Lagoon,2016-07-01,2007,7,-6.10526740454545,-5.7227274202942,-4.24285714285714
Lagoon,2016-07-01,2015,7,-6.10526740454545,-5.7227274202942,-4.24285714285714
Lagoon,2016-07-01,2011,7,-6.10526740454545,-5.7227274202942,-4.24285714285714
Lagoon,2016-08-01,2009,8,-5.63459209772727,-5.29126168480918,-4.6
Lagoon,2016-08-01,2012,8,-5.63459209772727,-5.29126168480918,-4.6
Lagoon,2016-08-01,2013,8,-5.63459209772727,-5.29126168480918,-4.6
Lagoon,2016-08-01,2007,8,-5.63459209772727,-5.29126168480918,-4.6
Lagoon,2016-08-01,2015,8,-5.63459209772727,-5.29126168480918,-4.6
Lagoon,2016-08-01,2011,8,-5.63459209772727,-5.29126168480918,-4.6
Lagoon,2016-09-01,2009,9,-5.28200815984849,-4.95874931320808,-4.75
Lagoon,2016-09-01,2012,9,-5.28200815984849,-4.95874931320808,-4.75
Lagoon,2016-09-01,2013,9,-5.28200815984849,-4.95874931320808,-4.75
Lagoon,2016-09-01,2007,9,-5.28200815984849,-4.95874931320808,-4.75
Lagoon,2016-09-01,2015,9,-5.28200815984849,-4.95874931320808,-4.75
Lagoon,2016-09-01,2011,9,-5.28200815984849,-4.95874931320808,-4.75
